##v1.0##
FDN,OBJECT_TYPE,DOMAIN,ZONE,SITE,NAME,MNEMO,ADMIN_ADDRESS,COMMUNITY_CODE,COMMUNITY_NAME,CUSTOMER_CODE,CUSTOMER_NAME,COUNTRY_CODE,COUNTRY_NAME,CITY_CODE,CITY_NAME,NETWORK_ROLE,POP_ID,ORIGIN,ACTIVATION_MODEL,SOFTWARE_RELEASE,VOICE_ROLE,IPPBX_ZONE,IS_SHARED,MANUFACTURER,MACRO_TYPE,SRV_STAT_DATA,SRV_IPER_PATH_PERF,SRV_IPER_PATH_PERF_SLA,SRV_IPER_PATH_PERF_CPUMAX_SLA,SRV_IPER_PATH_AVAIL,SRV_IPER_PATH_AVAIL_SLA,SRV_IPER_PATH_AVAIL_CPUMAX_SLA,SRV_IPER_SITE_AVAIL,SRV_IPER_SITE_AVAIL_SLA,SRV_IPER_SITE_AVAIL_CPUMAX_SLA,SRV_IPER_ROUTER_PERF,SRV_IPER_BACKBONE_PATH,SRV_IPER_COS_VOLUME,SRV_IP_DSL_SERVICE_TYPE,SRV_IP_DSL_CARRIER_NAME,SRV_IP_DSL_OFFER_NAME,SRV_3G_SERVICE_TYPE,SRV_3G_CARRIER_CODE,SRV_3G_CARRIER_NAME,SRV_3G_GSM_NUMBER,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:AG2R_LM.ZI:X.RTONE:GRENOBLEJAURES-N,RTONE,AG2R_LM,GRE,GRENOBLE-JAURES,GRENOBLEJAURES-N,grenoblejaures-n,10.113.69.34,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02JAK4F2,BVPN - Corporate 1024,VPO0012,0022737174
DI:AG2R_LM.ZI:X.RTONE:GRENOBLEJAURES-S,RTONE,AG2R_LM,GRE,GRENOBLE-JAURES,GRENOBLEJAURES-S,grenoblejaures-s,10.113.71.11,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02JAK4F2,BVPN - Corporate 1024,VPO0012,0022737174
DI:AG2R_LM.ZI:X.RTONE:INSP2SEVRES-N,RTONE,AG2R_LM,POI,INSP-2-SEVRES,INSP2SEVRES-N,insp2sevres-n,10.113.117.68,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGYX89,BVPN - Corporate 2048,VPO0012,0022742342
DI:AG2R_LM.ZI:X.RTONE:INSP2SEVRES-S,RTONE,AG2R_LM,POI,INSP-2-SEVRES,INSP2SEVRES-S,insp2sevres-s,10.114.63.110,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGYX89,BVPN - Corporate 2048,VPO0012,0022742342
DI:AG2R_LM.ZI:X.RTONE:INSPAIXALPES-N,RTONE,AG2R_LM,MAR,INSP-AIX-ALPES,INSPAIXALPES-N,inspaixalpes-n,10.116.92.137,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KH4WA4,BVPN - Corporate 2048,VPO0012,0022742343
DI:AG2R_LM.ZI:X.RTONE:INSPAIXALPES-S,RTONE,AG2R_LM,MAR,INSP-AIX-ALPES,INSPAIXALPES-S,inspaixalpes-s,10.116.86.153,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KH4WA4,BVPN - Corporate 2048,VPO0012,0022742343
DI:AG2R_LM.ZI:X.RTONE:INSPANGERS-N,RTONE,AG2R_LM,NTS,INSP-ANGERS,INSPANGERS-N,inspangers-n,10.113.4.69,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGY1E0,BVPN - Corporate 2048,VPO0012,0022742345
DI:AG2R_LM.ZI:X.RTONE:INSPANGERS-S,RTONE,AG2R_LM,NTS,INSP-ANGERS,INSPANGERS-S,inspangers-s,10.112.234.52,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGY1E0,BVPN - Corporate 2048,VPO0012,0022742345
DI:AG2R_LM.ZI:X.RTONE:INSPANNECY-N,RTONE,AG2R_LM,GRE,INSP-ANNECY,INSPANNECY-N,inspannecy-n,10.113.10.59,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KH2MBE,BVPN - Corporate 2048,VPO0012,0022742347
DI:AG2R_LM.ZI:X.RTONE:INSPANNECY-S,RTONE,AG2R_LM,GRE,INSP-ANNECY,INSPANNECY-S,inspannecy-s,10.113.11.65,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KH2MBE,BVPN - Corporate 2048,VPO0012,0022742347
DI:AG2R_LM.ZI:X.RTONE:INSPAVIGNON-N,RTONE,AG2R_LM,MAR,INSP-AVIGNON,INSPAVIGNON-N,inspavignon-n,10.113.20.41,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGXM9C,BVPN - Corporate 2048,VPO0012,0022742349
DI:AG2R_LM.ZI:X.RTONE:INSPAVIGNON-S,RTONE,AG2R_LM,MAR,INSP-AVIGNON,INSPAVIGNON-S,inspavignon-s,10.116.92.138,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGXM9C,BVPN - Corporate 2048,VPO0012,0022742349
DI:AG2R_LM.ZI:X.RTONE:INSPBAYONNE-N,RTONE,AG2R_LM,BDX,INSP-BAYONNE,INSPBAYONNE-N,inspbayonne-n,10.113.22.22,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KH11C2,BVPN - Corporate 2048,VPO0012,0022742350
DI:AG2R_LM.ZI:X.RTONE:INSPBAYONNE-S,RTONE,AG2R_LM,BDX,INSP-BAYONNE,INSPBAYONNE-S,inspbayonne-s,10.113.169.60,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KH11C2,BVPN - Corporate 2048,VPO0012,0022742350
DI:AG2R_LM.ZI:X.RTONE:INSPBLOIS-N,RTONE,AG2R_LM,ORL,INSP-BLOIS,INSPBLOIS-N,inspblois-n,10.113.32.18,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KH0MBE,BVPN - Corporate 2048,VPO0012,0022742351
DI:AG2R_LM.ZI:X.RTONE:INSPBLOIS-S,RTONE,AG2R_LM,ORL,INSP-BLOIS,INSPBLOIS-S,inspblois-s,10.113.58.37,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KH0MBE,BVPN - Corporate 2048,VPO0012,0022742351
DI:AG2R_LM.ZI:X.RTONE:INSPBOURGES-N,RTONE,AG2R_LM,ORL,INSP-BOURGES,INSPBOURGES-N,inspbourges-n,10.113.33.26,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02JRV996,BVPN - Corporate 2048,VPO0012,0022746289
DI:AG2R_LM.ZI:X.RTONE:INSPBOURGES-S,RTONE,AG2R_LM,ORL,INSP-BOURGES,INSPBOURGES-S,inspbourges-s,10.114.135.14,,,,,,,,,CE,,CEDRE,one-access,V3.7R11E20_FT10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02JRV996,BVPN - Corporate 2048,VPO0012,0022746289
DI:AG2R_LM.ZI:X.RTONE:INSPBREST-N,RTONE,AG2R_LM,REN,INSP-BREST,INSPBREST-N,inspbrest-n,10.113.34.77,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KH07C4,BVPN - Corporate 2048,VPO0012,0022742352
DI:AG2R_LM.ZI:X.RTONE:INSPBREST-S,RTONE,AG2R_LM,REN,INSP-BREST,INSPBREST-S,inspbrest-s,10.113.137.51,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KH07C4,BVPN - Corporate 2048,VPO0012,0022742352
DI:AG2R_LM.ZI:X.RTONE:INSPCAEN-N,RTONE,AG2R_LM,REN,INSP-CAEN,INSPCAEN-N,inspcaen-n,10.115.23.18,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGW8E9,BVPN - Corporate 2048,VPO0012,0022742353
DI:AG2R_LM.ZI:X.RTONE:INSPCAEN-S,RTONE,AG2R_LM,REN,INSP-CAEN,INSPCAEN-S,inspcaen-s,10.114.197.25,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGW8E9,BVPN - Corporate 2048,VPO0012,0022742353
DI:AG2R_LM.ZI:X.RTONE:INSPCHAMBERY-N,RTONE,AG2R_LM,GRE,INSP-CHAMBERY,INSPCHAMBERY-N,inspchambery-n,10.113.42.23,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGZB93,BVPN - Corporate 2048,VPO0012,0022742354
DI:AG2R_LM.ZI:X.RTONE:INSPCHAMBERY-S,RTONE,AG2R_LM,GRE,INSP-CHAMBERY,INSPCHAMBERY-S,inspchambery-s,10.113.11.64,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGZB93,BVPN - Corporate 2048,VPO0012,0022742354
DI:AG2R_LM.ZI:X.RTONE:INSPCHARLEVILL-N,RTONE,AG2R_LM,RMS,INSP-CHARLEVILL,INSPCHARLEVILL-N,inspcharlevill-n,10.113.51.58,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGVU84,BVPN - Corporate 2048,VPO0012,0022742355
DI:AG2R_LM.ZI:X.RTONE:INSPCHARLEVILL-S,RTONE,AG2R_LM,RMS,INSP-CHARLEVILL,INSPCHARLEVILL-S,inspcharlevill-s,10.113.145.39,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGVU84,BVPN - Corporate 2048,VPO0012,0022742355
DI:AG2R_LM.ZI:X.RTONE:INSPCHATILLON-N,RTONE,AG2R_LM,IDF,INSP-CHATILLON,INSPCHATILLON-N,inspchatillon-n,10.112.202.185,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT1,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03D2T7CC,BVPN - Corporate 2048,VPO0012,0022960589
DI:AG2R_LM.ZI:X.RTONE:INSPCHATILLON-S,RTONE,AG2R_LM,IDF,INSP-CHATILLON,INSPCHATILLON-S,inspchatillon-s,10.113.50.25,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03D2T7CC,BVPN - Corporate 2048,VPO0012,0022960589
DI:AG2R_LM.ZI:X.RTONE:INSPCORSE-N,RTONE,AG2R_LM,NIC,INSP-CORSE,INSPCORSE-N,inspcorse-n,10.113.38.6,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGTT85,BVPN - Corporate 2048,VPO0012,0022742356
DI:AG2R_LM.ZI:X.RTONE:INSPCORSE-S,RTONE,AG2R_LM,NIC,INSP-CORSE,INSPCORSE-S,inspcorse-s,10.113.6.18,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT9A,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGTT85,BVPN - Corporate 2048,VPO0012,0022742356
DI:AG2R_LM.ZI:X.RTONE:INSPCRETEIL-N,RTONE,AG2R_LM,IDF,INSP-CRETEIL,INSPCRETEIL-N,inspcreteil-n,10.113.119.18,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGUY88,BVPN - Corporate 2048,VPO0012,0022742357
DI:AG2R_LM.ZI:X.RTONE:INSPCRETEIL-S,RTONE,AG2R_LM,IDF,INSP-CRETEIL,INSPCRETEIL-S,inspcreteil-s,10.113.178.207,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGUY88,BVPN - Corporate 2048,VPO0012,0022742357
DI:AG2R_LM.ZI:X.RTONE:INSPGUADELOUPE-N,RTONE,AG2R_LM,PAP,INSP-GUADELOUPE,INSPGUADELOUPE-N,inspguadeloupe-n,10.114.241.17,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGT1E0,BVPN - Corporate 2048,VPO0012,0022742360
DI:AG2R_LM.ZI:X.RTONE:INSPGUADELOUPE-S,RTONE,AG2R_LM,PAP,INSP-GUADELOUPE,INSPGUADELOUPE-S,inspguadeloupe-s,10.113.131.31,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGT1E0,BVPN - Corporate 2048,VPO0012,0022742360
DI:AG2R_LM.ZI:X.RTONE:INSPGUYANE-N,RTONE,AG2R_LM,CYE,INSP-GUYANE,INSPGUYANE-N,inspguyane-n,10.113.59.13,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGPZ8B,BVPN - Corporate 2048,VPO0002,0022742361
DI:AG2R_LM.ZI:X.RTONE:INSPGUYANE-S,RTONE,AG2R_LM,CYE,INSP-GUYANE,INSPGUYANE-S,inspguyane-s,10.113.59.49,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02WV3783,BVPN - Corporate 2048,VPO0002,0022855457
DI:AG2R_LM.ZI:X.RTONE:INSPLEMANS-N,RTONE,AG2R_LM,NTS,INSP-LE-MANS,INSPLEMANS-N,insplemans-n,10.112.54.15,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGR1E0,BVPN - Corporate 2048,VPO0012,0022742362
DI:AG2R_LM.ZI:X.RTONE:INSPLEMANS-S,RTONE,AG2R_LM,NTS,INSP-LE-MANS,INSPLEMANS-S,insplemans-s,10.113.4.3,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGR1E0,BVPN - Corporate 2048,VPO0012,0022742362
DI:AG2R_LM.ZI:X.RTONE:INSPMARNE-N,RTONE,AG2R_LM,IDF,INSP-MARNE,INSPMARNE-N,inspmarne-n,10.112.28.172,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGLL9D,BVPN - Corporate 2048,VPO0012,0022742364
DI:AG2R_LM.ZI:X.RTONE:INSPMARNE-S,RTONE,AG2R_LM,IDF,INSP-MARNE,INSPMARNE-S,inspmarne-s,10.113.119.19,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGLL9D,BVPN - Corporate 2048,VPO0012,0022742364
DI:AG2R_LM.ZI:X.RTONE:INSPMARTINIQUE-N,RTONE,AG2R_LM,FDF,INSP-MARTINIQUE,INSPMARTINIQUE-N,inspmartinique-n,10.113.67.70,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGP3E2,BVPN - Corporate 2048,VPO0012,0022742365
DI:AG2R_LM.ZI:X.RTONE:INSPMARTINIQUE-S,RTONE,AG2R_LM,FDF,INSP-MARTINIQUE,INSPMARTINIQUE-S,inspmartinique-s,10.115.17.15,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGP3E2,BVPN - Corporate 2048,VPO0012,0022742365
DI:AG2R_LM.ZI:X.RTONE:INSPMONTAUBAN-N,RTONE,AG2R_LM,TLS,INSP-MONTAUBAN,INSPMONTAUBAN-N,inspmontauban-n,10.113.98.26,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGNG96,BVPN - Corporate 2048,VPO0012,0022742366
DI:AG2R_LM.ZI:X.RTONE:INSPMONTAUBAN-S,RTONE,AG2R_LM,TLS,INSP-MONTAUBAN,INSPMONTAUBAN-S,inspmontauban-s,10.113.1.65,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGNG96,BVPN - Corporate 2048,VPO0012,0022742366
DI:AG2R_LM.ZI:X.RTONE:INSPMONTELIMAR-N,RTONE,AG2R_LM,GRE,INSP-MONTELIMAR,INSPMONTELIMAR-N,inspmontelimar-n,10.113.182.20,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGFG96,BVPN - Corporate 2048,VPO0012,0022742367
DI:AG2R_LM.ZI:X.RTONE:INSPMONTELIMAR-S,RTONE,AG2R_LM,GRE,INSP-MONTELIMAR,INSPMONTELIMAR-S,inspmontelimar-s,10.113.69.38,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGFG96,BVPN - Corporate 2048,VPO0012,0022742367
DI:AG2R_LM.ZI:X.RTONE:INSPMONTPELIER-N,RTONE,AG2R_LM,MPL,INSP-MONTPELIER,INSPMONTPELIER-N,inspmontpelier-n,10.116.92.136,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGJU84,BVPN - Corporate 2048,VPO0012,0022742368
DI:AG2R_LM.ZI:X.RTONE:INSPMONTPELIER-S,RTONE,AG2R_LM,MPL,INSP-MONTPELIER,INSPMONTPELIER-S,inspmontpelier-s,10.116.86.150,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGJU84,BVPN - Corporate 2048,VPO0012,0022742368
DI:AG2R_LM.ZI:X.RTONE:INSPMOULINSMZ-N,RTONE,AG2R_LM,NCY,INSP-MOULINS-MZ,INSPMOULINSMZ-N,inspmoulinsmz-n,10.113.101.102,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGL6E7,BVPN - Corporate 2048,VPO0012,0022742369
DI:AG2R_LM.ZI:X.RTONE:INSPMOULINSMZ-S,RTONE,AG2R_LM,NCY,INSP-MOULINS-MZ,INSPMOULINSMZ-S,inspmoulinsmz-s,10.113.100.67,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGL6E7,BVPN - Corporate 2048,VPO0012,0022742369
DI:AG2R_LM.ZI:X.RTONE:INSPNANCY-N,RTONE,AG2R_LM,NCY,INSP-NANCY,INSPNANCY-N,inspnancy-n,10.113.148.19,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGHQ80,BVPN - Corporate 2048,VPO0012,0022742370
DI:AG2R_LM.ZI:X.RTONE:INSPNANCY-S,RTONE,AG2R_LM,NCY,INSP-NANCY,INSPNANCY-S,inspnancy-s,10.114.199.35,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGHQ80,BVPN - Corporate 2048,VPO0012,0022742370
DI:AG2R_LM.ZI:X.RTONE:INSPNANTES-N,RTONE,AG2R_LM,NTS,INSP-NANTES,INSPNANTES-N,inspnantes-n,10.113.125.49,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGG2E3,BVPN - Corporate 2048,VPO0012,0022742371
DI:AG2R_LM.ZI:X.RTONE:INSPNANTES-S,RTONE,AG2R_LM,NTS,INSP-NANTES,INSPNANTES-S,inspnantes-s,10.113.156.30,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KGG2E3,BVPN - Corporate 2048,VPO0012,0022742371
DI:AG2R_LM.ZI:X.RTONE:INSPNICE-N,RTONE,AG2R_LM,NIC,INSP-NICE,INSPNICE-N,inspnice-n,10.113.114.64,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHKFB5,BVPN - Corporate 2048,VPO0012,0022742372
DI:AG2R_LM.ZI:X.RTONE:INSPNICE-S,RTONE,AG2R_LM,NIC,INSP-NICE,INSPNICE-S,inspnice-s,10.113.115.73,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHKFB5,BVPN - Corporate 2048,VPO0012,0022742372
DI:AG2R_LM.ZI:X.RTONE:INSPORLEANS-N,RTONE,AG2R_LM,ORL,INSP-ORLEANS,INSPORLEANS-N,insporleans-n,10.113.129.89,,,,,,,,,CE,,CEDRE,one-access,V4.2R5E2_FT18K,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02BLC4DC,BVPN - Corporate 2048,VPO0012,0022702990
DI:AG2R_LM.ZI:X.RTONE:INSPORLEANS-S,RTONE,AG2R_LM,ORL,INSP-ORLEANS,INSPORLEANS-S,insporleans-s,10.114.135.101,,,,,,,,,CE,,CEDRE,one-access,V4.2R5E2_FT18K,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02BLC4DC,BVPN - Corporate 2048,VPO0012,0022702990
DI:AG2R_LM.ZI:X.RTONE:INSPPACAC-N,RTONE,AG2R_LM,MAR,INSP-PACAC,INSPPACAC-N,insppacac-n,10.116.92.92,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02JRVUFA,BVPN - Corporate 4096,VPO0012,0022746293
DI:AG2R_LM.ZI:X.RTONE:INSPPACAC-S,RTONE,AG2R_LM,MAR,INSP-PACAC,INSPPACAC-S,insppacac-s,10.116.86.109,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02JRVUFA,BVPN - Corporate 4096,VPO0012,0022746293
DI:AG2R_LM.ZI:X.RTONE:INSPPAU-N,RTONE,AG2R_LM,BDX,INSP-PAU,INSPPAU-N,insppau-n,10.113.22.53,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHN3C0,BVPN - Corporate 2048,VPO0012,0022742373
DI:AG2R_LM.ZI:X.RTONE:INSPPAU-S,RTONE,AG2R_LM,BDX,INSP-PAU,INSPPAU-S,insppau-s,10.113.169.61,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHN3C0,BVPN - Corporate 2048,VPO0012,0022742373
DI:AG2R_LM.ZI:X.RTONE:INSPPERPIGNAN-N,RTONE,AG2R_LM,MPL,INSP-PERPIGNAN,INSPPERPIGNAN-N,inspperpignan-n,10.113.111.27,,,,,,,,,CE,,CEDRE,one-access,V4.2R5E2_FT18K,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHG9CA,BVPN - Corporate 2048,VPO0012,0022742374
DI:AG2R_LM.ZI:X.RTONE:INSPPERPIGNAN-S,RTONE,AG2R_LM,MPL,INSP-PERPIGNAN,INSPPERPIGNAN-S,inspperpignan-s,10.113.135.121,,,,,,,,,CE,,CEDRE,one-access,V4.2R5E2_FT18K,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHG9CA,BVPN - Corporate 2048,VPO0012,0022742374
