##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ATAC.ZI:X.RTCIS:1267.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1267,DI:ATAC.ZI:X.RTCIS:1267.L:ATM0/0,ATAC,MAG_NORD,1267 CALAIS NATION,8-35,1267-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1272.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1272,DI:ATAC.ZI:X.RTCIS:1272.L:ATM0/0,ATAC,MAG_NORD,1272 FLEURY/ORNE,8-35,1272-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1276.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1276,DI:ATAC.ZI:X.RTCIS:1276.L:ATM0/0,ATAC,MAG_SUD,1276 MOUTIERS,8-35,1276-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1279.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1279,DI:ATAC.ZI:X.RTCIS:1279.L:ATM0/0,ATAC,MAG_SUD,1279 THIVIERS,8-35,1279-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1280.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1280,DI:ATAC.ZI:X.RTCIS:1280.L:ATM0/0,ATAC,MAG_SUD,1280 TOURNUS,8-35,1280-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1281.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1281,DI:ATAC.ZI:X.RTCIS:1281.L:ATM0/0,ATAC,MAG_NORD,1281 VILLEPINTE,8-35,1281-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1282.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1282,DI:ATAC.ZI:X.RTCIS:1282.L:ATM0/0,ATAC,MAG_SUD,1282 VOIRON,8-35,1282-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1286.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1286,DI:ATAC.ZI:X.RTCIS:1286.L:ATM0/0,ATAC,MAG_OUEST,1286 PARIS BUTTES,8-35,1286-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1288.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1288,DI:ATAC.ZI:X.RTCIS:1288.L:ATM0/0,ATAC,MAG_NORD,1288 NOISY LE GRAND,8-35,1288-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1292.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1292,DI:ATAC.ZI:X.RTCIS:1292.L:ATM0/0,ATAC,MAG_EST,1292 STR KOENING,8-35,1292-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1295.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1295,DI:ATAC.ZI:X.RTCIS:1295.L:ATM0/0,ATAC,MAG_SUD,1295 LYON GERLAND,8-35,1295-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1297.L:S0/0.N:16,DLCI_CPE,DI:ATAC.ZI:X.RTCIS:1297,DI:ATAC.ZI:X.RTCIS:1297.L:S0/0,ATAC,MAG_NORD,1297 HARNES,16,1297-S0/0-16,,,STAT_CDI,STAT_CDI,256,0,256,0,,512,512,,,EQUANT IPVPN,EVPNMUHZM,
DI:ATAC.ZI:X.RTCIS:1299.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1299,DI:ATAC.ZI:X.RTCIS:1299.L:ATM0/0,ATAC,MAG_EST,1299 CHATILLON,8-35,1299-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1300.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1300,DI:ATAC.ZI:X.RTCIS:1300.L:ATM0/0,ATAC,MAG_OUEST,1300 MONTROUGE MOLIE,8-35,1300-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1301.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1301,DI:ATAC.ZI:X.RTCIS:1301.L:ATM0/0,ATAC,MAG_SUD,1301 MARSEIL ST JEAN,8-35,1301-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1302.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1302,DI:ATAC.ZI:X.RTCIS:1302.L:ATM0/0,ATAC,MAG_OUEST,1302 ANTONY PASCAL,8-35,1302-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1305.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1305,DI:ATAC.ZI:X.RTCIS:1305.L:ATM0/0,ATAC,MAG_SUD,1305 COURNON ALLIER,8-35,1305-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1306.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1306,DI:ATAC.ZI:X.RTCIS:1306.L:ATM0/0,ATAC,MAG_EST,1306 ST DIZIER,8-35,1306-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1310.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1310,DI:ATAC.ZI:X.RTCIS:1310.L:ATM0/0,ATAC,MAG_OUEST,1310 COLLEVILLE,8-35,1310-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1312.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1312,DI:ATAC.ZI:X.RTCIS:1312.L:ATM0/0,ATAC,FRANCHISE,1312 FORMERIE,8-35,1312-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1313.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1313,DI:ATAC.ZI:X.RTCIS:1313.L:ATM0/0,ATAC,MAG_EST,1313 CREUZWALD,8-35,1313-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1314.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1314,DI:ATAC.ZI:X.RTCIS:1314.L:ATM0/0,ATAC,MAG_OUEST,1314 ESVRES II,8-35,1314-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1318.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1318,DI:ATAC.ZI:X.RTCIS:1318.L:ATM0/0,ATAC,MAG_NORD,1318 MOUVAUX,8-35,1318-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1320.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1320,DI:ATAC.ZI:X.RTCIS:1320.L:ATM0/0,ATAC,MAG_NORD,1320 VILLERS BTX,8-35,1320-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1321.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1321,DI:ATAC.ZI:X.RTCIS:1321.L:ATM0/0,ATAC,MAG_OUEST,1321 MAISONS ALFORT,8-35,1321-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1324.L:S0/0.N:16,DLCI_CPE,DI:ATAC.ZI:X.RTCIS:1324,DI:ATAC.ZI:X.RTCIS:1324.L:S0/0,ATAC,MAG_NORD,1324 LE PLESSIS TREV,16,1324-S0/0-16,,,STAT_CDI,STAT_CDI,256,0,256,0,,512,512,,,EQUANT IPVPN,EVPNMUHZM,
DI:ATAC.ZI:X.RTCIS:1326.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1326,DI:ATAC.ZI:X.RTCIS:1326.L:ATM0/0,ATAC,MAG_NORD,1326 CHEVILLY LARUE,8-35,1326-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1327.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1327,DI:ATAC.ZI:X.RTCIS:1327.L:ATM0/0,ATAC,MAG_EST,1327 SARREGUEMINES,8-35,1327-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1328.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1328,DI:ATAC.ZI:X.RTCIS:1328.L:ATM0/0,ATAC,MAG_EST,1328 WINTZENHEIM,8-35,1328-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1329.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1329,DI:ATAC.ZI:X.RTCIS:1329.L:ATM0/0,ATAC,MAG_SUD,1329 MASSIEUX,8-35,1329-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1330.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1330,DI:ATAC.ZI:X.RTCIS:1330.L:ATM0/0,ATAC,MAG_SUD,1330 BEAUMONT 2,8-35,1330-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1331.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1331,DI:ATAC.ZI:X.RTCIS:1331.L:ATM0/0,ATAC,MAG_SUD,1331 LAUNAGUET,8-35,1331-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1332.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1332,DI:ATAC.ZI:X.RTCIS:1332.L:ATM0/0,ATAC,MAG_SUD,1332 MONTCEAUX,8-35,1332-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1333.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1333,DI:ATAC.ZI:X.RTCIS:1333.L:ATM0/0,ATAC,MAG_OUEST,1333 MASSY,8-35,1333-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1335.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1335,DI:ATAC.ZI:X.RTCIS:1335.L:ATM0/0,ATAC,MAG_NORD,1335 NESLE,8-35,1335-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1337.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1337,DI:ATAC.ZI:X.RTCIS:1337.L:ATM0/0,ATAC,MAG_EST,1337 PFAFFENHOFFEN,8-35,1337-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1339.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1339,DI:ATAC.ZI:X.RTCIS:1339.L:ATM0/0,ATAC,MAG_SUD,1339 GRENOBLE VIGNY,8-35,1339-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1340.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1340,DI:ATAC.ZI:X.RTCIS:1340.L:ATM0/0,ATAC,MAG_SUD,1340 AUBAGNE,8-35,1340-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1342.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1342,DI:ATAC.ZI:X.RTCIS:1342.L:ATM0/0,ATAC,MAG_NORD,1342 NOYELLES VERMEL,8-35,1342-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1343.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1343,DI:ATAC.ZI:X.RTCIS:1343.L:ATM0/0,ATAC,MAG_NORD,1343 ORCHIES,8-35,1343-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1344.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1344,DI:ATAC.ZI:X.RTCIS:1344.L:ATM0/0,ATAC,MAG_OUEST,1344 LEUVILLE SUR OR,8-35,1344-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1345.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1345,DI:ATAC.ZI:X.RTCIS:1345.L:ATM0/0,ATAC,MAG_SUD,1345 LA BREDE,8-35,1345-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1346.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1346,DI:ATAC.ZI:X.RTCIS:1346.L:ATM0/0,ATAC,MAG_NORD,1346 LUNERAY,8-35,1346-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1347.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1347,DI:ATAC.ZI:X.RTCIS:1347.L:ATM0/0,ATAC,MAG_NORD,1347 VALENCIENNES,8-35,1347-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1349.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1349,DI:ATAC.ZI:X.RTCIS:1349.L:ATM0/0,ATAC,MAG_SUD,SENAS 1349,8-35,1349-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1351.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1351,DI:ATAC.ZI:X.RTCIS:1351.L:ATM0/0,ATAC,MAG_OUEST,1351 ARTIGUES,8-35,1351-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1352.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1352,DI:ATAC.ZI:X.RTCIS:1352.L:ATM0/0,ATAC,MAG_SUD,1352 LE PONTET,8-35,1352-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1355.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1355,DI:ATAC.ZI:X.RTCIS:1355.L:ATM0/0,ATAC,MAG_OUEST,1355 SAINT FARGEAU,8-35,1355-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:213-N.L:ATM0/0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:213-N,DI:ATAC.ZI:X.RTCIS:213-N.L:ATM0/0/0,ATAC,ENTREPOTS,213 AMIENS,8-35,213-n-ATM0/0/0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:213-S.L:ATM0/0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:213-S,DI:ATAC.ZI:X.RTCIS:213-S.L:ATM0/0/0,ATAC,ENTREPOTS,213 AMIENS,8-35,213-s-ATM0/0/0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:219.L:ATM0/0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:219,DI:ATAC.ZI:X.RTCIS:219.L:ATM0/0/0,ATAC,ENTREPOTS,219 COURNON 2,8-35,219-ATM0/0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4002.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4002,DI:ATAC.ZI:X.RTCIS:4002.L:ATM0/0,ATAC,FRANCHISE,4002 CERIZAY,8-35,4002-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4010.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4010,DI:ATAC.ZI:X.RTCIS:4010.L:ATM0/0,ATAC,FRANCHISE,4010 ORADOUR / GLANE,8-35,4010-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4019.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4019,DI:ATAC.ZI:X.RTCIS:4019.L:ATM0/0,ATAC,FRANCHISE,4019 SORIGNY,8-35,4019-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4020.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4020,DI:ATAC.ZI:X.RTCIS:4020.L:ATM0/0,ATAC,FRANCHISE,4020 MONTS,8-35,4020-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4023.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4023,DI:ATAC.ZI:X.RTCIS:4023.L:ATM0/0,ATAC,FRANCHISE,4023 VERETZ,8-35,4023-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4027.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4027,DI:ATAC.ZI:X.RTCIS:4027.L:ATM0/0,ATAC,FRANCHISE,4027 ROZAY EN BRIE,8-35,4027-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4029.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4029,DI:ATAC.ZI:X.RTCIS:4029.L:ATM0/0,ATAC,FRANCHISE,4029 TOURNAN EN BRI,8-35,4029-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4030.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4030,DI:ATAC.ZI:X.RTCIS:4030.L:ATM0/0,ATAC,MAG_NORD,4030 CORMEILLES,8-35,4030-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4032.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4032,DI:ATAC.ZI:X.RTCIS:4032.L:ATM0/0,ATAC,MAG_NORD,4032 PARIS ST MAUR,8-35,4032-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4082.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4082,DI:ATAC.ZI:X.RTCIS:4082.L:ATM0/0,ATAC,FRANCHISE,4082 PARIS DUPLEIX,8-35,4082-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4091.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4091,DI:ATAC.ZI:X.RTCIS:4091.L:ATM0/0,ATAC,FRANCHISE,4091 CHOLET,8-35,4091-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4092.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4092,DI:ATAC.ZI:X.RTCIS:4092.L:ATM0/0,ATAC,FRANCHISE,4092 DANEMARIE,8-35,4092-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4104.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4104,DI:ATAC.ZI:X.RTCIS:4104.L:ATM0/0,ATAC,FRANCHISE,4104 BOUSSAC,8-35,4104-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4105.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4105,DI:ATAC.ZI:X.RTCIS:4105.L:ATM0/0,ATAC,FRANCHISE,4105 TOURANGERIE,8-35,4105-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4127.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4127,DI:ATAC.ZI:X.RTCIS:4127.L:ATM0/0,ATAC,FRANCHISE,4127 BAZANCOURT,8-35,4127-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4132.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4132,DI:ATAC.ZI:X.RTCIS:4132.L:ATM0/0,ATAC,FRANCHISE,4132 CACHAN,8-35,4132-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4135.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4135,DI:ATAC.ZI:X.RTCIS:4135.L:ATM0/0,ATAC,FRANCHISE,4135 SARTENE,8-35,4135-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4137.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4137,DI:ATAC.ZI:X.RTCIS:4137.L:ATM0/0,ATAC,MAG_OUEST,4137 DRAVEIL,8-35,4137-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4142.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4142,DI:ATAC.ZI:X.RTCIS:4142.L:ATM0/0,ATAC,FRANCHISE,4142 SAINTAMAND,8-35,4142-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4145.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4145,DI:ATAC.ZI:X.RTCIS:4145.L:ATM0/0,ATAC,FRANCHISE,4145 BENOUVILLE,8-35,4145-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4146.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4146,DI:ATAC.ZI:X.RTCIS:4146.L:ATM0/0,ATAC,FRANCHISE,4146 VOUVRAY,8-35,4146-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:4189.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:4189,DI:ATAC.ZI:X.RTCIS:4189.L:ATM0/0,ATAC,MAG_OUEST,4189 BELLEGARDE,8-35,4189-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
