##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:AS00.ZI:X.RTCIS:G22LANNZZZE1X.L:ATM0/0/0.N:8-35,VCL,DI:AS00.ZI:X.RTCIS:G22LANNZZZE1X,DI:AS00.ZI:X.RTCIS:G22LANNZZZE1X.L:ATM0/0/0,AS00,REN,GIN-22-LANN-E01,8-35,g22lannzzze1x-ATM0/0/0-8-35,,,SQ,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:AS00_24.ZI:X.RTCIS:G94IVRYZZZE1X.L:GE0/0.N:26,VLAN,DI:AS00_24.ZI:X.RTCIS:G94IVRYZZZE1X,DI:AS00_24.ZI:X.RTCIS:G94IVRYZZZE1X.L:GE0/0,AS00_24,IDF,GIN-94-IVRY-E01,26,26,,,VL,STAT_CDV,4000,4000,4000,4000,,4000,4000,,,,,
DI:AS00_24.ZI:X.RTCIS:G94IVRYZZZE1Y.L:ATM0/0/IMA0.N:8-35,VCL,DI:AS00_24.ZI:X.RTCIS:G94IVRYZZZE1Y,DI:AS00_24.ZI:X.RTCIS:G94IVRYZZZE1Y.L:ATM0/0/IMA0,AS00_24,IDF,GIN-94-IVRY-E01,8-35,g94ivryzzze1y-ATM0/0/IMA0-8-35,,,SR,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:AS01_24.ZI:X.RTCIS:G93STOUTGI01X.L:FE1/0.N:246,VLAN,DI:AS01_24.ZI:X.RTCIS:G93STOUTGI01X,DI:AS01_24.ZI:X.RTCIS:G93STOUTGI01X.L:FE1/0,AS01_24,IDF,G93STOUTGI01,246,246,,,VL,STAT_CDV,20000,20000,20000,20000,,20000,20000,,,,,
DI:AS01_24.ZI:X.RTCIS:G93STOUTGI01Y.L:FE0/1.N:12,VLAN,DI:AS01_24.ZI:X.RTCIS:G93STOUTGI01Y,DI:AS01_24.ZI:X.RTCIS:G93STOUTGI01Y.L:FE0/1,AS01_24,IDF,G93STOUTGI01,12,12,,,VL,STAT_CDV,20000,20000,20000,20000,,20000,20000,,,,,
DI:AS02X.ZI:X.RTCIS:G68KINGCDC31-RTC1-GIN.L:GE0/0.N:100,VLAN,DI:AS02X.ZI:X.RTCIS:G68KINGCDC31-RTC1-GIN,DI:AS02X.ZI:X.RTCIS:G68KINGCDC31-RTC1-GIN.L:GE0/0,AS02X,NCY,G68KINGCDC31,100,100,,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:AS02X.ZI:X.RTCIS:G68KINGCDC31-RTC1-GIN.L:GE0/0.N:999,VLAN,DI:AS02X.ZI:X.RTCIS:G68KINGCDC31-RTC1-GIN,DI:AS02X.ZI:X.RTCIS:G68KINGCDC31-RTC1-GIN.L:GE0/0,AS02X,NCY,G68KINGCDC31,999,999,,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:AS02X.ZI:X.RTCIS:G68KINGCDC31-VG224-GIN.L:FE0/0.N:100,VLAN,DI:AS02X.ZI:X.RTCIS:G68KINGCDC31-VG224-GIN,DI:AS02X.ZI:X.RTCIS:G68KINGCDC31-VG224-GIN.L:FE0/0,AS02X,NCY,G68KINGCDC31,100,100,,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:AS02X.ZI:X.RTCIS:G68KINGCDC31-VG224-GIN.L:FE0/0.N:999,VLAN,DI:AS02X.ZI:X.RTCIS:G68KINGCDC31-VG224-GIN,DI:AS02X.ZI:X.RTCIS:G68KINGCDC31-VG224-GIN.L:FE0/0,AS02X,NCY,G68KINGCDC31,999,999,,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:GDEAUX.ZI:X.RTCIS:MAHAULTLL.L:S0/0/0.N:16,DLCI_CPE,DI:GDEAUX.ZI:X.RTCIS:MAHAULTLL,DI:GDEAUX.ZI:X.RTCIS:MAHAULTLL.L:S0/0/0,GDEAUX,GDEAUX,JARRY,16,mahaultll-S0/0/0-16,,,STAT_CDI,STAT_CDI,1024,0,1024,0,,1920,1920,,,EQUANT IPVPN,EVPNMUHZP,
DI:GDEAUX.ZI:X.RTCIS:STMARTINSDSL.L:S0/0/0.N:16,DLCI_CPE,DI:GDEAUX.ZI:X.RTCIS:STMARTINSDSL,DI:GDEAUX.ZI:X.RTCIS:STMARTINSDSL.L:S0/0/0,GDEAUX,GDEAUX,SAINT MARTIN,16,stmartinsdsl-S0/0/0-16,,,STAT_CDI,STAT_CDI,1920,0,1920,0,,1920,1920,,,EQUANT IPVPN,EVPNMUHZP,
DI:GDEAUX.ZI:X.RTONE:ABYMES.L:A0.N:8-35,VCL,DI:GDEAUX.ZI:X.RTONE:ABYMES,DI:GDEAUX.ZI:X.RTONE:ABYMES.L:A0,GDEAUX,PAP,GUADELOUP-LABORATOIR,8-35,abymes-A0-8-35,,,SL,STAT_CDV,0,8192,0,850,,8000,8000,,,GI ADSL Turbo IP,ZIAT,
DI:GDEAUX.ZI:X.RTONE:BAIE2.L:A0.N:8-35,VCL,DI:GDEAUX.ZI:X.RTONE:BAIE2,DI:GDEAUX.ZI:X.RTONE:BAIE2.L:A0,GDEAUX,GDEAUX,BAIE-MAHAULT,8-35,baie2-A0-8-35,,,SY,STAT_CDV,3400,3400,3400,3400,,4000,4000,,,IP-VPN ADSL,ZVAD,
DI:GDEAUX.ZI:X.RTONE:BAIE3.L:A0.N:8-35,VCL,DI:GDEAUX.ZI:X.RTONE:BAIE3,DI:GDEAUX.ZI:X.RTONE:BAIE3.L:A0,GDEAUX,GDEAUX,BAIE-MAHAULT,8-35,baie3-A0-8-35,,,SL,STAT_CDV,0,8192,0,850,,8000,8000,,,GI ADSL Turbo IP,ZIAT,
DI:GDEAUX.ZI:X.RTONE:DOUVILLE-MSB.L:A0.N:8-35,VCL,DI:GDEAUX.ZI:X.RTONE:DOUVILLE-MSB,DI:GDEAUX.ZI:X.RTONE:DOUVILLE-MSB.L:A0,GDEAUX,GDEAUX,STE ANNE 1,8-35,douville-msb-A0-8-35,,,SL,STAT_CDV,0,1024,0,256,,1000,1000,,,GI ADSL Turbo IP,ZIAT,
DI:GDEAUX.ZI:X.RTONE:DOUVILLE-MSN.L:A0.N:8-35,VCL,DI:GDEAUX.ZI:X.RTONE:DOUVILLE-MSN,DI:GDEAUX.ZI:X.RTONE:DOUVILLE-MSN.L:A0,GDEAUX,GDEAUX,STE ANNE 1,8-35,douville-msn-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:GDEAUX.ZI:X.RTONE:LAMENTIN.L:A0.N:8-35,VCL,DI:GDEAUX.ZI:X.RTONE:LAMENTIN,DI:GDEAUX.ZI:X.RTONE:LAMENTIN.L:A0,GDEAUX,GDEAUX,LAMENTIN,8-35,lamentin-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:GDEAUX.ZI:X.RTONE:MORNESDSL.L:A0.N:8-35,VCL,DI:GDEAUX.ZI:X.RTONE:MORNESDSL,DI:GDEAUX.ZI:X.RTONE:MORNESDSL.L:A0,GDEAUX,GDEAUX,MORNE A L EAU,8-35,mornesdsl-A0-8-35,,,SO,STAT_CDV,320,1600,320,1600,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:GDEAUX.ZI:X.RTONE:PETIT1.L:A0.N:8-35,VCL,DI:GDEAUX.ZI:X.RTONE:PETIT1,DI:GDEAUX.ZI:X.RTONE:PETIT1.L:A0,GDEAUX,GDEAUX,PETIT BOURG,8-35,petit1-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:GDEAUX.ZI:X.RTONE:POINTE1.L:A0.N:8-35,VCL,DI:GDEAUX.ZI:X.RTONE:POINTE1,DI:GDEAUX.ZI:X.RTONE:POINTE1.L:A0,GDEAUX,GDEAUX,POINTE A PITRE,8-35,pointe1-A0-8-35,,,SO,STAT_CDV,1500,1500,1500,1500,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:GDEAUX.ZI:X.RTSNMP:CAPESTERRESDSL.L:MPOA1-VC-MUX.N:8-35,VCL,DI:GDEAUX.ZI:X.RTSNMP:CAPESTERRESDSL,DI:GDEAUX.ZI:X.RTSNMP:CAPESTERRESDSL.L:MPOA1-VC-MUX,GDEAUX,GDEAUX,CAPESTERRE BELLE EAU,8-35,capesterresdsl-MPOA1-VC-MUX-8-35,,,SO,STAT_CDV,320,1600,320,1600,,2000,2000,,,IP-VPN ADSL,ZVAD,
DI:GDEAUX.ZI:X.RTSNMP:GUADELOUPE-MOUSTIQUE.L:SI4-0.N:16,DLCI_CPE,DI:GDEAUX.ZI:X.RTSNMP:GUADELOUPE-MOUSTIQUE,DI:GDEAUX.ZI:X.RTSNMP:GUADELOUPE-MOUSTIQUE.L:SI4-0,GDEAUX,GDEAUX,MOUSTIQUE,16,guadeloupe-moustique-SI4-0-16,,,STAT_CDI,STAT_CDI,512,0,512,0,,512,512,,,EQUANT IPVPN,EVPNMUHZP,
DI:GDF_CAV.ZI:X.RTCIS:G69LYONDZZ21-RTC1-GIN.L:GE0/0.N:100,VLAN,DI:GDF_CAV.ZI:X.RTCIS:G69LYONDZZ21-RTC1-GIN,DI:GDF_CAV.ZI:X.RTCIS:G69LYONDZZ21-RTC1-GIN.L:GE0/0,GDF_CAV,LYO,G69LYONDZZ21RTC,100,100,,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:GDF_CAV.ZI:X.RTCIS:G69LYONDZZ21-RTC1-GIN.L:GE0/0.N:999,VLAN,DI:GDF_CAV.ZI:X.RTCIS:G69LYONDZZ21-RTC1-GIN,DI:GDF_CAV.ZI:X.RTCIS:G69LYONDZZ21-RTC1-GIN.L:GE0/0,GDF_CAV,LYO,G69LYONDZZ21RTC,999,999,,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:GDF_CAV.ZI:X.RTCIS:G69LYONDZZ21-RTC2-GIN.L:GE0/0.N:100,VLAN,DI:GDF_CAV.ZI:X.RTCIS:G69LYONDZZ21-RTC2-GIN,DI:GDF_CAV.ZI:X.RTCIS:G69LYONDZZ21-RTC2-GIN.L:GE0/0,GDF_CAV,LYO,G69LYONDZZ21RTC,100,100,,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:GDF_CAV.ZI:X.RTCIS:G69LYONDZZ21-RTC2-GIN.L:GE0/0.N:999,VLAN,DI:GDF_CAV.ZI:X.RTCIS:G69LYONDZZ21-RTC2-GIN,DI:GDF_CAV.ZI:X.RTCIS:G69LYONDZZ21-RTC2-GIN.L:GE0/0,GDF_CAV,LYO,G69LYONDZZ21RTC,999,999,,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:GDF_CAV.ZI:X.RTCIS:G78SARTDZZ21-RTC1-GIN.L:GE0/0.N:100,VLAN,DI:GDF_CAV.ZI:X.RTCIS:G78SARTDZZ21-RTC1-GIN,DI:GDF_CAV.ZI:X.RTCIS:G78SARTDZZ21-RTC1-GIN.L:GE0/0,GDF_CAV,IDF,G78SARTDZZ21RTC,100,100,,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:GDF_CAV.ZI:X.RTCIS:G78SARTDZZ21-RTC1-GIN.L:GE0/0.N:999,VLAN,DI:GDF_CAV.ZI:X.RTCIS:G78SARTDZZ21-RTC1-GIN,DI:GDF_CAV.ZI:X.RTCIS:G78SARTDZZ21-RTC1-GIN.L:GE0/0,GDF_CAV,IDF,G78SARTDZZ21RTC,999,999,,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:GDF_CAV.ZI:X.RTCIS:G78SARTDZZ21-RTC2-GIN.L:GE0/0.N:100,VLAN,DI:GDF_CAV.ZI:X.RTCIS:G78SARTDZZ21-RTC2-GIN,DI:GDF_CAV.ZI:X.RTCIS:G78SARTDZZ21-RTC2-GIN.L:GE0/0,GDF_CAV,IDF,G78SARTDZZ21RTC,100,100,,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:GDF_CAV.ZI:X.RTCIS:G78SARTDZZ21-RTC2-GIN.L:GE0/0.N:999,VLAN,DI:GDF_CAV.ZI:X.RTCIS:G78SARTDZZ21-RTC2-GIN,DI:GDF_CAV.ZI:X.RTCIS:G78SARTDZZ21-RTC2-GIN.L:GE0/0,GDF_CAV,IDF,G78SARTDZZ21RTC,999,999,,,VL,STAT_CDV,0,0,0,0,,,,,,,,
DI:GIN.ZI:X.RTCIS:AIXE-T03-N.L:GE0/0.N:2,VLAN,DI:GIN.ZI:X.RTCIS:AIXE-T03-N,DI:GIN.ZI:X.RTCIS:AIXE-T03-N.L:GE0/0,GIN,BINF,GIN-13-AIXE-T03-R,2,aixe-t03-n-GE0/0-2,,,ZZ,STAT_CDV,10000,10000,10000,10000,,10000,10000,10000,CD024GYU82,BVPN - Corporate 10240,VPO0021,0022632943
DI:GIN.ZI:X.RTCIS:COS92RUEIT01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:COS92RUEIT01,DI:GIN.ZI:X.RTCIS:COS92RUEIT01.L:ATM0,GIN,BEE,COS-92-RUEI-T01,8-35,cos92rueit01-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD01HNGQ8A,BVPN - Corporate 2048,VPO0002,0022491685
DI:GIN.ZI:X.RTCIS:COS93LAPLT01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:COS93LAPLT01,DI:GIN.ZI:X.RTCIS:COS93LAPLT01.L:ATM0,GIN,BEE,COS-93-LAPL-T01,8-35,cos93laplt01-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD01HNGG9C,BVPN - Corporate 2048,VPO0002,0022491697
DI:GIN.ZI:X.RTCIS:CTR31COLOE01-N.L:ATM0/0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:CTR31COLOE01-N,DI:GIN.ZI:X.RTCIS:CTR31COLOE01-N.L:ATM0/0/0,GIN,DSI,CTR-31-COLO-E01,8-35,ctr31coloe01-n-ATM0/0/0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD0364D0DA,BVPN - Corporate 2048,VPO0012,0022922085
DI:GIN.ZI:X.RTCIS:CTR31COLOE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:CTR31COLOE01-S,DI:GIN.ZI:X.RTCIS:CTR31COLOE01-S.L:ATM0,GIN,DSI,CTR-31-COLO-E01,8-35,ctr31coloe01-s-ATM0-8-35,,,SD,STAT_CDV,160,1024,160,1024,SDSL,1024,1024,2000,CD0364D0DA,BVPN - Corporate 2048,VPO0012,0022922085
DI:GIN.ZI:X.RTCIS:CTR75PARIT01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:CTR75PARIT01,DI:GIN.ZI:X.RTCIS:CTR75PARIT01.L:ATM0,GIN,DSI,CTR-75-PARI-T01,8-35,ctr75parit01-ATM0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD02ZCWW9D,BVPN - Corporate 512,VPO0002,0022870315
DI:GIN.ZI:X.RTCIS:CTR93STOUE02-N.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:CTR93STOUE02-N,DI:GIN.ZI:X.RTCIS:CTR93STOUE02-N.L:ATM0/0/IMA0,GIN,DSI,CTR-93-STOU-E02,8-35,ctr93stoue02-n-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,6554,6554,6554,6554,SDSL,6554,6554,6000,CD03BCAQ8C,BVPN - Corporate 6144,VPO0012,0022961272
DI:GIN.ZI:X.RTCIS:CTR93STOUE02-S.L:ATM0/0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:CTR93STOUE02-S,DI:GIN.ZI:X.RTCIS:CTR93STOUE02-S.L:ATM0/0/0,GIN,DSI,CTR-93-STOU-E02,8-35,ctr93stoue02-s-ATM0/0/0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,6000,CD03BCAQ8C,BVPN - Corporate 6144,VPO0012,0022961272
DI:GIN.ZI:X.RTCIS:G27PACYADIE1Y.L:GE0/1.N:16,VLAN,DI:GIN.ZI:X.RTCIS:G27PACYADIE1Y,DI:GIN.ZI:X.RTCIS:G27PACYADIE1Y.L:GE0/1,GIN,DSI,GIN-27-PACY-E01,16,G27PACYADIE1Y-GE0/1-16,,,VL,STAT_CDV,0,0,0,0,,15000,15000,,,,,
DI:GIN.ZI:X.RTCIS:GIN01BOURT01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN01BOURT01,DI:GIN.ZI:X.RTCIS:GIN01BOURT01.L:ATM0,GIN,BINF,GIN-01-BOUR-T01,8-35,gin01bourt01-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD03HD2W9B,BVPN - Corporate 1024,VPO0002,0023001480
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N.L:S0/0/0.N:151,DLCI_CPE,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N.L:S0/0/0,GIN,BINF,GIN-01-ETRE-I01,151,gin01etrei01-n-S0/0/0-151,,,STAT_CDI,STAT_CDI,1920,0,1920,0,,1920,1920,2000,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S.L:S0/0/0.N:151,DLCI_CPE,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S.L:S0/0/0,GIN,BINF,GIN-01-ETRE-I01,151,gin01etrei01-s-S0/0/0-151,,,STAT_CDI,STAT_CDI,1920,0,1920,0,,1920,1920,2000,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN02CHATT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN02CHATT01,DI:GIN.ZI:X.RTCIS:GIN02CHATT01.L:ATM0/0,GIN,BINF,GIN-02-CHAT-T01,8-35,gin02chatt01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0268PV83,BVPN - Corporate 512,VPO0002,0022658352
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N.L:ATM0,GIN,BEE,GIN-02-CHAU-E01,8-35,gin02chaue01-n-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S.L:ATM0,GIN,BEE,GIN-02-CHAU-E01,8-35,gin02chaue01-s-ATM0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,1000,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02QUENT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN02QUENT01,DI:GIN.ZI:X.RTCIS:GIN02QUENT01.L:ATM0/0,GIN,BINF,GIN-02-QUEN-T01,8-35,gin02quent01-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,500,CD028RGWFD,BVPN - Corporate 614,VPO0002,0022667613
DI:GIN.ZI:X.RTCIS:GIN02SOIST02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN02SOIST02,DI:GIN.ZI:X.RTCIS:GIN02SOIST02.L:ATM0/0,GIN,BINF,GIN-02-SOIS-T02,8-35,gin02soist02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028RK993,BVPN - Corporate 512,VPO0002,0022667152
DI:GIN.ZI:X.RTCIS:GIN03MONTT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN03MONTT01,DI:GIN.ZI:X.RTCIS:GIN03MONTT01.L:ATM0/0,GIN,BINF,GIN-03-MONT-T01,8-35,gin03montt01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0267WQA6,BVPN - Corporate 512,VPO0002,0022632931
DI:GIN.ZI:X.RTCIS:GIN03MONTT31.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN03MONTT31,DI:GIN.ZI:X.RTCIS:GIN03MONTT31.L:ATM0/0,GIN,BEE,GIN-03-MONT-T02,8-35,gin03montt31-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01HXHXF4,BVPN - Corporate 1024,VPO0002,0022484608
DI:GIN.ZI:X.RTCIS:GIN04DIGNT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN04DIGNT02,DI:GIN.ZI:X.RTCIS:GIN04DIGNT02.L:ATM0/0,GIN,BINF,GIN-04-DIGN-T02,8-35,gin04dignt02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028RM993,BVPN - Corporate 512,VPO0002,0022667156
DI:GIN.ZI:X.RTCIS:GIN04MANOI01-N.L:S0/0/0.N:151,DLCI_CPE,DI:GIN.ZI:X.RTCIS:GIN04MANOI01-N,DI:GIN.ZI:X.RTCIS:GIN04MANOI01-N.L:S0/0/0,GIN,BINF,GIN-04-MANO-I01,151,gin04manoi01-n-S0/0/0-151,,,STAT_CDI,STAT_CDI,1920,0,1920,0,,1920,1920,2000,CD01MJWE85,BVPN - Corporate 2048,VPO0016,0022522479
DI:GIN.ZI:X.RTCIS:GIN04MANOI01-S.L:S0/0/0.N:151,DLCI_CPE,DI:GIN.ZI:X.RTCIS:GIN04MANOI01-S,DI:GIN.ZI:X.RTCIS:GIN04MANOI01-S.L:S0/0/0,GIN,BINF,GIN-04-MANO-I01,151,gin04manoi01-s-S0/0/0-151,,,STAT_CDI,STAT_CDI,1024,0,1024,0,,1024,1024,2000,CD01MJWE85,BVPN - Corporate 2048,VPO0016,0022522479
DI:GIN.ZI:X.RTCIS:GIN05GAPXT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN05GAPXT01,DI:GIN.ZI:X.RTCIS:GIN05GAPXT01.L:ATM0/0,GIN,BINF,GIN-05-GAPX-T01,8-35,gin05gapxt01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028RRUFF,BVPN - Corporate 512,VPO0002,0022667160
DI:GIN.ZI:X.RTCIS:GIN06LECAT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN06LECAT01,DI:GIN.ZI:X.RTCIS:GIN06LECAT01.L:ATM0/0,GIN,BEE,GIN-06-LECA-T01,8-35,gin06lecat01-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01JAPCB9,BVPN - Corporate 1024,VPO0002,0022484623
DI:GIN.ZI:X.RTCIS:GIN06LECAT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN06LECAT02,DI:GIN.ZI:X.RTCIS:GIN06LECAT02.L:ATM0/0,GIN,BINF,GIN-06-LECA-T02,8-35,gin06lecat02-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD0268R1E4,BVPN - Corporate 1024,VPO0002,0022658354
DI:GIN.ZI:X.RTCIS:GIN06NICET01-GIN.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN06NICET01-GIN,DI:GIN.ZI:X.RTCIS:GIN06NICET01-GIN.L:ATM0/0,GIN,BINF,GIN-06-NICE-T01,8-35,gin06nicet01-gin-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD0268RX8D,BVPN - Corporate 1024,VPO0002,0022658356
DI:GIN.ZI:X.RTCIS:GIN10TROYT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN10TROYT01,DI:GIN.ZI:X.RTCIS:GIN10TROYT01.L:ATM0/0,GIN,BINF,GIN-10-TROY-T01,8-35,gin10troyt01-ATM0/0-8-35,,,V,STAT_CDV,0,0,0,0,SDSL,512,512,500,CD024BUR9B,BVPN - Corporate 512,VPO0002,0022632919
DI:GIN.ZI:X.RTCIS:GIN11CARCT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN11CARCT01,DI:GIN.ZI:X.RTCIS:GIN11CARCT01.L:ATM0/0,GIN,BINF,GIN-11-CARC-T01,8-35,gin11carct01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028ZHCDA,BVPN - Corporate 512,VPO0002,0022667190
DI:GIN.ZI:X.RTCIS:GIN11NARBT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN11NARBT01,DI:GIN.ZI:X.RTCIS:GIN11NARBT01.L:ATM0/0,GIN,BINF,GIN-11-NARB-T01,8-35,gin11narbt01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028ZJUCC,BVPN - Corporate 512,VPO0002,0022667194
DI:GIN.ZI:X.RTCIS:GIN12RODET01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN12RODET01,DI:GIN.ZI:X.RTCIS:GIN12RODET01.L:ATM0/0,GIN,BINF,GIN-12-RODE-T01,8-35,gin12rodet01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028ZRCDA,BVPN - Corporate 512,VPO0002,0022667196
DI:GIN.ZI:X.RTCIS:GIN13AIXEE01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13AIXEE01-N,DI:GIN.ZI:X.RTCIS:GIN13AIXEE01-N.L:ATM0,GIN,DSI,GIN-13-AIXE-E01,8-35,gin13aixee01-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD029FEF97,BVPN - Corporate 4096,VPO0012,0022696716
DI:GIN.ZI:X.RTCIS:GIN13AIXEE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13AIXEE01-S,DI:GIN.ZI:X.RTCIS:GIN13AIXEE01-S.L:ATM0,GIN,DSI,GIN-13-AIXE-E01,8-35,gin13aixee01-s-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,4000,CD029FEF97,BVPN - Corporate 4096,VPO0012,0022696716
