##v1.0##
FDN,OBJECT_TYPE,DOMAIN,ZONE,SITE,NAME,MNEMO,ADMIN_ADDRESS,COMMUNITY_CODE,COMMUNITY_NAME,CUSTOMER_CODE,CUSTOMER_NAME,COUNTRY_CODE,COUNTRY_NAME,CITY_CODE,CITY_NAME,NETWORK_ROLE,POP_ID,ORIGIN,ACTIVATION_MODEL,SOFTWARE_RELEASE,VOICE_ROLE,IPPBX_ZONE,IS_SHARED,MANUFACTURER,MACRO_TYPE,SRV_STAT_DATA,SRV_IPER_PATH_PERF,SRV_IPER_PATH_PERF_SLA,SRV_IPER_PATH_PERF_CPUMAX_SLA,SRV_IPER_PATH_AVAIL,SRV_IPER_PATH_AVAIL_SLA,SRV_IPER_PATH_AVAIL_CPUMAX_SLA,SRV_IPER_SITE_AVAIL,SRV_IPER_SITE_AVAIL_SLA,SRV_IPER_SITE_AVAIL_CPUMAX_SLA,SRV_IPER_ROUTER_PERF,SRV_IPER_BACKBONE_PATH,SRV_IPER_COS_VOLUME,SRV_IP_DSL_SERVICE_TYPE,SRV_IP_DSL_CARRIER_NAME,SRV_IP_DSL_OFFER_NAME,SRV_3G_SERVICE_TYPE,SRV_3G_CARRIER_CODE,SRV_3G_CARRIER_NAME,SRV_3G_GSM_NUMBER,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ATAC.ZI:X.SWCAT:B1042,SWCAT,ATAC,MAG_EST,1042 METZ WOIPPY,B1042,b1042,10.42.228.185,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1043,SWCAT,ATAC,MAG_EST,1043 ST LOUIS,B1043,b1043,10.42.144.117,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1044,SWCAT,ATAC,MAG_EST,1044 SCHILTIGHEIM,B1044,b1044,10.44.173.205,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1044BIS,SWCAT,ATAC,MAG_EST,1044 SCHILTIGHEIM,B1044BIS,b1044bis,10.44.173.207,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1045,SWCAT,ATAC,MAG_EST,1045 STR ROBERTSAU,B1045,b1045,10.44.173.193,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1046,SWCAT,ATAC,MAG_EST,1046 MERLEBACH,B1046,b1046,10.42.228.221,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1048,SWCAT,ATAC,MAG_SUD,1048 AUCAMVILLE,B1048,b1048,10.43.151.201,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1051,SWCAT,ATAC,MAG_SUD,1051 TOURNEFEUILLE,B1051,b1051,10.44.86.57,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1053,SWCAT,ATAC,MAG_SUD,1053 BLANQUEFORT,B1053,b1053,10.43.254.61,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1053BIS,SWCAT,ATAC,MAG_SUD,1053 BLANQUEFORT,B1053BIS,b1053bis,10.43.254.63,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1054,SWCAT,ATAC,MAG_SUD,1054 CHAMALIERES,B1054,b1054,10.43.186.193,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1056,SWCAT,ATAC,MAG_OUEST,1056 ST PIERRE DCORP,B1056,b1056,10.42.143.101,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1057,SWCAT,ATAC,MAG_SUD,1057 BDX COUNORD,B1057,b1057,10.42.69.249,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1059,SWCAT,ATAC,MAG_SUD,1059 BOURGES,B1059,b1059,10.43.100.97,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1060,SWCAT,ATAC,MAG_NORD,1060 LOUVRES,B1060,b1060,10.43.105.165,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1061,SWCAT,ATAC,MAG_OUEST,1061 BAGNEUX TURIN,B1061,b1061,10.41.245.17,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1062,SWCAT,ATAC,MAG_SUD,1062 CEBAZAT,B1062,b1062,10.43.186.237,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1063,SWCAT,ATAC,MAG_SUD,1063 ROANNE,B1063,B1063,10.43.137.237,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1064,SWCAT,ATAC,MAG_SUD,1064 MARINGUES,B1064,b1064,10.43.186.245,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1065,SWCAT,ATAC,MAG_SUD,1065 GANNAT,B1065,b1065,10.43.198.53,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1066,SWCAT,ATAC,MAG_SUD,1066 LA BOURBOULE,B1066,b1066,10.43.186.249,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1067,SWCAT,ATAC,MAG_OUEST,1067 TOURS SANITAS,B1067,b1067,10.43.207.73,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1069,SWCAT,ATAC,MAG_OUEST,1069 PARIS BATIGNOL,B1069,b1069,10.41.126.225,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1070,SWCAT,ATAC,MAG_NORD,1070 VERNEUIL VERGER,B1070,b1070,10.43.206.101,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1071,SWCAT,ATAC,MAG_OUEST,1071 AUNEAU,B1071,b1071,10.44.201.9,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1071BIS,SWCAT,ATAC,MAG_OUEST,1071 AUNEAU,B1071BIS,b1071bis,10.44.201.11,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1072,SWCAT,ATAC,MAG_OUEST,1072 ST ARNOULT,B1072,b1072,10.43.141.65,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1073,SWCAT,ATAC,MAG_NORD,1073 HOUILLES,B1073,b1073,10.43.206.93,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1076,SWCAT,ATAC,MAG_OUEST,1076 BURES YVETTE,B1076,b1076,10.42.242.197,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1078,SWCAT,ATAC,MAG_SUD,1078 BEAUMONT,B1078,b1078,10.43.186.217,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1079,SWCAT,ATAC,MAG_OUEST,1079 RAMBOUILLET,B1079,b1079,10.43.197.105,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1081,SWCAT,ATAC,MAG_OUEST,1081 ST MAUR,B1081,b1081,10.42.239.149,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1082,SWCAT,ATAC,MAG_SUD,1082 CLERMONT BLATIN,B1082,b1082,10.43.186.209,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1083,SWCAT,ATAC,MAG_OUEST,1083 CRETEIL,B1083,b1083,10.45.8.33,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1085B2,SWCAT,ATAC,MAG_SUD,1085 BRIVE2,B1085B2,b1085B2,10.40.251.72,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1085B2BIS,SWCAT,ATAC,MAG_SUD,1085 BRIVE2,B1085B2BIS,b1085B2bis,10.40.10.15,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1086,SWCAT,ATAC,MAG_SUD,1086 BILLOM,B1086,b1086,10.43.186.205,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1087,SWCAT,ATAC,MAG_OUEST,1087 PARIS AVRON,B1087,b1087,10.43.148.73,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1088,SWCAT,ATAC,MAG_OUEST,1088 PARIS TOLBIAC,B1088,b1088,10.44.123.5,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1089,SWCAT,ATAC,MAG_SUD,1089 CLERMONT CHANL,B1089,b1089,10.44.214.5,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1091,SWCAT,ATAC,MAG_OUEST,1091 CHARENTON,B1091,b1091,10.45.8.25,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1093,SWCAT,ATAC,MAG_OUEST,1093 MARCOUSSIS,B1093,b1093,10.43.145.101,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1095,SWCAT,ATAC,MAG_OUEST,1095 LE PERRAY,B1095,b1095,10.43.197.113,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1096,SWCAT,ATAC,MAG_OUEST,1096 LA QUEUE LEZ,B1096,b1096,10.43.197.117,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1097,SWCAT,ATAC,MAG_OUEST,1097 ANET,B1097,b1097,10.44.201.129,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1098,SWCAT,ATAC,MAG_OUEST,1098 ORGERUS,B1098,b1098,10.43.197.81,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1101,SWCAT,ATAC,MAG_OUEST,1101 PARIS DAUMESNIL,B1101,b1101,10.43.148.89,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1102,SWCAT,ATAC,MAG_OUEST,1102 PARIS ALESIA,B1102,b1102,10.44.123.9,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1103,SWCAT,ATAC,MAG_NORD,1103 NOISY LE SEC,B1103,b1103,10.43.88.197,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1105,SWCAT,ATAC,MAG_OUEST,1105 PARIS VOLTAIRE,B1105,b1105,10.43.95.145,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1106,SWCAT,ATAC,MAG_OUEST,1106 PARIS REUILLY,B1106,b1106,10.43.95.125,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1107,SWCAT,ATAC,MAG_OUEST,1107 PARIS BRUNE,B1107,b1107,10.44.123.13,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1110,SWCAT,ATAC,MAG_OUEST,1110 ARPAJON,B1110,b1110,10.43.248.37,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1112,SWCAT,ATAC,MAG_SUD,1112 BESSE EN CHANDE,B1112,b1112,10.44.214.41,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1114,SWCAT,ATAC,MAG_SUD,1114 BOEN,B1114,b1114,10.43.137.233,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1116,SWCAT,ATAC,MAG_OUEST,1116 SCEAUX CHARAIRE,B1116,b1116,10.42.233.197,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1119,SWCAT,ATAC,MAG_OUEST,1119 LHAY LES ROSES,B1119,b1119,10.42.238.157,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1122,SWCAT,ATAC,MAG_NORD,1122 MONTFERMEIL,B1122,b1122,10.43.199.113,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1122BIS,SWCAT,ATAC,MAG_NORD,1122 MONTFERMEIL SW,B1122BIS,b1122bis,10.43.199.115,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1122TER,SWCAT,ATAC,MAG_NORD,1122 MONTFERMEIL SW,B1122TER,b1122ter,10.43.199.129,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1123,SWCAT,ATAC,MAG_OUEST,1123 MAUREPAS,B1123,b1123,10.43.141.73,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1124,SWCAT,ATAC,MAG_SUD,1124 TALENCE GAMBETA,B1124,b1124,10.43.254.21,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1125,SWCAT,ATAC,MAG_SUD,1125 BDX BENAUGE,B1125,b1125,10.44.9.9,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1126,SWCAT,ATAC,MAG_SUD,1126 GRADIGNAN LAUR,B1126,b1126,10.43.254.53,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1127,SWCAT,ATAC,MAG_OUEST,1127 ORL BRAYE,B1127,b1127,10.45.11.9,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1127BIS,SWCAT,ATAC,MAG_OUEST,1127 ORL BRAYE,B1127BIS,b1127bis,10.45.11.11,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1128,SWCAT,ATAC,MAG_OUEST,1128 ORL OLIVET,B1128,b1128,10.42.194.237,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1128BIS,SWCAT,ATAC,MAG_OUEST,1128 ORL OLIVET,B1128BIS,b1128bis,10.42.194.239,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1129,SWCAT,ATAC,MAG_OUEST,1129 NAZELLES,B1129,b1129,10.43.207.49,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1130,SWCAT,ATAC,MAG_SUD,1130 BEGLES,B1130,b1130,10.43.254.89,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1130BIS,SWCAT,ATAC,MAG_SUD,1130 BEGLES,B1130BIS,b1130bis,10.43.254.91,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2 50 SE3,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1131,SWCAT,ATAC,MAG_SUD,1131 MERIGNAC MONDE,B1131,B1131,10.43.254.129,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1131-BIS,SWCAT,ATAC,MAG_SUD,1131 MERIGNAC MONDE,B1131-BIS,b1131-bis,10.43.254.131,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1132,SWCAT,ATAC,MAG_OUEST,1132 BAGNEUX,B1132,b1132,10.43.209.61,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1134,SWCAT,ATAC,MAG_OUEST,1134 JOUY EN JOSAS,B1134,b1134,10.43.141.41,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1135,SWCAT,ATAC,MAG_OUEST,1135 VITRY SUR SEINE,B1135,b1135,10.45.8.29,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1137,SWCAT,ATAC,MAG_SUD,1137 TALENCE  GALIEN,B1137,b1137,10.43.254.93,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1138,SWCAT,ATAC,MAG_OUEST,1138 TOURS LA GARE,B1138,b1138,10.43.207.45,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1 13 EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ATAC.ZI:X.SWCAT:B1139,SWCAT,ATAC,MAG_OUEST,1139 TOURS ST SYMPH,B1139,b1139,10.43.207.69,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.1(13)EA1c,,,0,catalyst,COMMUTATEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
