##v1.0##
FDN,OBJECT_TYPE,DOMAIN,ZONE,SITE,NAME,MNEMO,ADMIN_ADDRESS,COMMUNITY_CODE,COMMUNITY_NAME,CUSTOMER_CODE,CUSTOMER_NAME,COUNTRY_CODE,COUNTRY_NAME,CITY_CODE,CITY_NAME,NETWORK_ROLE,POP_ID,ORIGIN,ACTIVATION_MODEL,SOFTWARE_RELEASE,VOICE_ROLE,IPPBX_ZONE,IS_SHARED,MANUFACTURER,MACRO_TYPE,SRV_STAT_DATA,SRV_IPER_PATH_PERF,SRV_IPER_PATH_PERF_SLA,SRV_IPER_PATH_PERF_CPUMAX_SLA,SRV_IPER_PATH_AVAIL,SRV_IPER_PATH_AVAIL_SLA,SRV_IPER_PATH_AVAIL_CPUMAX_SLA,SRV_IPER_SITE_AVAIL,SRV_IPER_SITE_AVAIL_SLA,SRV_IPER_SITE_AVAIL_CPUMAX_SLA,SRV_IPER_ROUTER_PERF,SRV_IPER_BACKBONE_PATH,SRV_IPER_COS_VOLUME,SRV_IP_DSL_SERVICE_TYPE,SRV_IP_DSL_CARRIER_NAME,SRV_IP_DSL_OFFER_NAME,SRV_3G_SERVICE_TYPE,SRV_3G_CARRIER_CODE,SRV_3G_CARRIER_NAME,SRV_3G_GSM_NUMBER,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:AG2R_LM.ZI:X.RTONE:INSPVENDEE-N,RTONE,AG2R_LM,NTS,INSP-VENDEE,INSPVENDEE-N,inspvendee-n,10.113.86.8,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHCCB0,BVPN - Corporate 2048,VPO0012,0022742384
DI:AG2R_LM.ZI:X.RTONE:INSPVENDEE-S,RTONE,AG2R_LM,NTS,INSP-VENDEE,INSPVENDEE-S,inspvendee-s,10.113.125.51,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHCCB0,BVPN - Corporate 2048,VPO0012,0022742384
DI:AG2R_LM.ZI:X.RTONE:INSPVERSAILLES-N,RTONE,AG2R_LM,IDF,INSP-VERSAILLES,INSPVERSAILLES-N,inspversailles-n,10.113.72.14,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHCSA0,BVPN - Corporate 2048,VPO0012,0022742385
DI:AG2R_LM.ZI:X.RTONE:INSPVERSAILLES-S,RTONE,AG2R_LM,IDF,INSP-VERSAILLES,INSPVERSAILLES-S,inspversailles-s,10.113.73.181,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHCSA0,BVPN - Corporate 2048,VPO0012,0022742385
DI:AG2R_LM.ZI:X.RTONE:LACIOTATBOURO-N,RTONE,AG2R_LM,MAR,LA-CIOTAT-BOURO,LACIOTATBOURO-N,laciotatbouro-n,10.116.92.110,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUM688,BVPN - Corporate 1024,VPO0012,0022737181
DI:AG2R_LM.ZI:X.RTONE:LACIOTATBOURO-S,RTONE,AG2R_LM,MAR,LA-CIOTAT-BOURO,LACIOTATBOURO-S,laciotatbouro-s,10.116.86.130,,,,,,,,,CE,,CEDRE,one-access,V3.7R11E20_FT10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUM688,BVPN - Corporate 1024,VPO0012,0022737181
DI:AG2R_LM.ZI:X.RTONE:LAROCHELLEDUR-N,RTONE,AG2R_LM,POI,LA-ROCHELLE-DUR,LAROCHELLEDUR-N,larochelledur-n,10.113.87.46,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FULPEE,BVPN - Corporate 1024,VPO0012,0022737184
DI:AG2R_LM.ZI:X.RTONE:LAROCHELLEDUR-S,RTONE,AG2R_LM,POI,LA-ROCHELLE-DUR,LAROCHELLEDUR-S,larochelledur-s,10.113.162.15,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FULPEE,BVPN - Corporate 1024,VPO0012,0022737184
DI:AG2R_LM.ZI:X.RTONE:LEHAVREFOCH-N,RTONE,AG2R_LM,ROU,LE-HAVRE-FOCH,LEHAVREFOCH-N,lehavrefoch-n,10.113.146.40,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUL789,BVPN - Corporate 1024,VPO0012,0022737185
DI:AG2R_LM.ZI:X.RTONE:LEHAVREFOCH-S,RTONE,AG2R_LM,ROU,LE-HAVRE-FOCH,LEHAVREFOCH-S,lehavrefoch-s,10.113.147.19,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUL789,BVPN - Corporate 1024,VPO0012,0022737185
DI:AG2R_LM.ZI:X.RTONE:LILLEFAIDHERBE-N,RTONE,AG2R_LM,LIL,LILLE-FAIDHERBE,LILLEFAIDHERBE-N,lillefaidherbe-n,10.113.79.82,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHBWA4,BVPN - Corporate 2048,VPO0012,0022742386
DI:AG2R_LM.ZI:X.RTONE:LILLEFAIDHERBE-S,RTONE,AG2R_LM,LIL,LILLE-FAIDHERBE,LILLEFAIDHERBE-S,lillefaidherbe-s,10.113.151.195,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHBWA4,BVPN - Corporate 2048,VPO0012,0022742386
DI:AG2R_LM.ZI:X.RTONE:LIMOGESHUGO-N,RTONE,AG2R_LM,POI,LIMOGES-HUGO,LIMOGESHUGO-N,limogeshugo-n,10.113.81.97,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KKMVAF,BVPN - Corporate 2048,VPO0012,0022742387
DI:AG2R_LM.ZI:X.RTONE:LIMOGESHUGO-S,RTONE,AG2R_LM,POI,LIMOGES-HUGO,LIMOGESHUGO-S,limogeshugo-s,10.112.236.175,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KKMVAF,BVPN - Corporate 2048,VPO0012,0022742387
DI:AG2R_LM.ZI:X.RTONE:LOGICALILLE-N,RTONE,AG2R_LM,LIL,LOGICA-LILLE,LOGICALILLE-N,logicalille-n,10.46.37.16,,,,,,,,,CE,,CEDRE,one-access,V4.2R5E2_FT18K,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02US5891,BVPN - Corporate 4096,VPO0012,0022840229
DI:AG2R_LM.ZI:X.RTONE:LOGICALILLE-S,RTONE,AG2R_LM,LIL,LOGICA-LILLE,LOGICALILLE-S,logicalille-s,10.41.134.121,,,,,,,,,CE,,CEDRE,one-access,V4.2R5E2_FT18K,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02US5891,BVPN - Corporate 4096,VPO0012,0022840229
DI:AG2R_LM.ZI:X.RTONE:LORIENTLIEGE-N,RTONE,AG2R_LM,REN,LORIENT-LIEGE,LORIENTLIEGE-N,lorientliege-n,10.113.177.8,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUKTEA,BVPN - Corporate 1024,VPO0012,0022737187
DI:AG2R_LM.ZI:X.RTONE:LORIENTLIEGE-S,RTONE,AG2R_LM,REN,LORIENT-LIEGE,LORIENTLIEGE-S,lorientliege-s,10.113.84.4,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUKTEA,BVPN - Corporate 1024,VPO0012,0022737187
DI:AG2R_LM.ZI:X.RTONE:MARNELAVALLEE-N,RTONE,AG2R_LM,IDF,MARNE-LA-VALLEE,MARNELAVALLEE-N,marnelavallee-n,10.112.28.157,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02K9KT81,BVPN - Corporate 1024,VPO0012,0022746300
DI:AG2R_LM.ZI:X.RTONE:MARNELAVALLEE-S,RTONE,AG2R_LM,IDF,MARNE-LA-VALLEE,MARNELAVALLEE-S,marnelavallee-s,10.113.119.17,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02K9KT81,BVPN - Corporate 1024,VPO0012,0022746300
DI:AG2R_LM.ZI:X.RTONE:MARSEILLECANTI-N,RTONE,AG2R_LM,MAR,MARSEILLE-CANTI,MARSEILLECANTI-N,marseillecanti-n,10.116.86.152,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KKRXA1,BVPN - Corporate 2048,VPO0012,0022742388
DI:AG2R_LM.ZI:X.RTONE:MARSEILLECANTI-S,RTONE,AG2R_LM,MAR,MARSEILLE-CANTI,MARSEILLECANTI-S,marseillecanti-s,10.116.92.141,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KKRXA1,BVPN - Corporate 2048,VPO0012,0022742388
DI:AG2R_LM.ZI:X.RTONE:MAZAMETRIVES-N,RTONE,AG2R_LM,TLS,MAZAMET-RIVES,MAZAMETRIVES-N,mazametrives-n,10.113.0.14,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02K9WY8C,BVPN - Corporate 1024,VPO0012,0022746305
DI:AG2R_LM.ZI:X.RTONE:MAZAMETRIVES-S,RTONE,AG2R_LM,TLS,MAZAMET-RIVES,MAZAMETRIVES-S,mazametrives-s,10.113.139.34,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02K9WY8C,BVPN - Corporate 1024,VPO0012,0022746305
DI:AG2R_LM.ZI:X.RTONE:MEFARRAS-N,RTONE,AG2R_LM,LIL,MEF-ARRAS,MEFARRAS-N,mefarras-n,10.113.14.56,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHH5C6,BVPN - Corporate 2048,VPO0012,0022742389
DI:AG2R_LM.ZI:X.RTONE:MEFARRAS-S,RTONE,AG2R_LM,LIL,MEF-ARRAS,MEFARRAS-S,mefarras-s,10.113.83.115,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHH5C6,BVPN - Corporate 2048,VPO0012,0022742389
DI:AG2R_LM.ZI:X.RTONE:MELUNTHIERS-N,RTONE,AG2R_LM,IDF,MELUN-THIERS,MELUNTHIERS-N,melunthiers-n,10.112.28.148,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUKDFA,BVPN - Corporate 1024,VPO0012,0022737188
DI:AG2R_LM.ZI:X.RTONE:MELUNTHIERS-S,RTONE,AG2R_LM,IDF,MELUN-THIERS,MELUNTHIERS-S,melunthiers-s,10.113.119.28,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUKDFA,BVPN - Corporate 1024,VPO0012,0022737188
DI:AG2R_LM.ZI:X.RTONE:METZCHAPLERUE-N,RTONE,AG2R_LM,NCY,METZ-CHAPLERUE,METZCHAPLERUE-N,metzchaplerue-n,10.113.100.38,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUJ38D,BVPN - Corporate 1024,VPO0012,0022737211
DI:AG2R_LM.ZI:X.RTONE:METZCHAPLERUE-S,RTONE,AG2R_LM,NCY,METZ-CHAPLERUE,METZCHAPLERUE-S,metzchaplerue-s,10.113.101.95,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUJ38D,BVPN - Corporate 1024,VPO0012,0022737211
DI:AG2R_LM.ZI:X.RTONE:MIPOSLYON-N,RTONE,AG2R_LM,LYO,MIPOS-LYON,MIPOSLYON-N,miposlyon-n,10.113.91.122,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT1,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03D2WABA,BVPN - Corporate 1024,VPO0012,0022968573
DI:AG2R_LM.ZI:X.RTONE:MIPOSLYON-S,RTONE,AG2R_LM,LYO,MIPOS-LYON,MIPOSLYON-S,miposlyon-s,10.112.217.31,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03D2WABA,BVPN - Corporate 1024,VPO0012,0022968573
DI:AG2R_LM.ZI:X.RTONE:MONTMARSANCAN-N,RTONE,AG2R_LM,BDX,MONT-MARSAN-CAN,MONTMARSANCAN-N,montmarsancan-n,10.113.22.61,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUJPEE,BVPN - Corporate 1024,VPO0012,0022737212
DI:AG2R_LM.ZI:X.RTONE:MONTMARSANCAN-S,RTONE,AG2R_LM,BDX,MONT-MARSAN-CAN,MONTMARSANCAN-S,montmarsancan-s,10.115.24.47,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUJPEE,BVPN - Corporate 1024,VPO0012,0022737212
DI:AG2R_LM.ZI:X.RTONE:MONTPELLIERANT-N,RTONE,AG2R_LM,MPL,MONTPELLIER-ANT,MONTPELLIERANT-N,montpellierant-n,10.116.86.151,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHAHBB,BVPN - Corporate 2048,VPO0012,0022742390
DI:AG2R_LM.ZI:X.RTONE:MONTPELLIERANT-S,RTONE,AG2R_LM,MPL,MONTPELLIER-ANT,MONTPELLIERANT-S,montpellierant-s,10.116.92.139,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHAHBB,BVPN - Corporate 2048,VPO0012,0022742390
DI:AG2R_LM.ZI:X.RTONE:MONTPELLIERBEC-N,RTONE,AG2R_LM,MPL,MONTPELLIER-BEC,MONTPELLIERBEC-N,montpellierbec-n,10.116.92.111,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUHHF6,BVPN - Corporate 1024,VPO0012,0022737213
DI:AG2R_LM.ZI:X.RTONE:MONTPELLIERBEC-S,RTONE,AG2R_LM,MPL,MONTPELLIER-BEC,MONTPELLIERBEC-S,montpellierbec-s,10.116.86.131,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUHHF6,BVPN - Corporate 1024,VPO0012,0022737213
DI:AG2R_LM.ZI:X.RTONE:MONTPELLIEREIN-N,RTONE,AG2R_LM,MPL,MONTPELLIER-EIN,MONTPELLIEREIN-N,montpellierein-n,10.116.92.132,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KB6M82,BVPN - Corporate 2048,VPO0012,0022742391
DI:AG2R_LM.ZI:X.RTONE:MONTPELLIEREIN-S,RTONE,AG2R_LM,MPL,MONTPELLIER-EIN,MONTPELLIEREIN-S,montpellierein-s,10.116.86.148,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KB6M82,BVPN - Corporate 2048,VPO0012,0022742391
DI:AG2R_LM.ZI:X.RTONE:MULHOUSESCHUM-N,RTONE,AG2R_LM,STR,MULHOUSE-SCHUM,MULHOUSESCHUM-N,mulhouseschum-n,10.113.110.33,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KKZVAF,BVPN - Corporate 2048,VPO0012,0022742392
DI:AG2R_LM.ZI:X.RTONE:MULHOUSESCHUM-S,RTONE,AG2R_LM,STR,MULHOUSE-SCHUM,MULHOUSESCHUM-S,mulhouseschum-s,10.113.158.29,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KKZVAF,BVPN - Corporate 2048,VPO0012,0022742392
DI:AG2R_LM.ZI:X.RTONE:NANCYSTLEON-N,RTONE,AG2R_LM,NCY,NANCY-ST-LEON,NANCYSTLEON-N,nancystleon-n,10.114.199.22,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KJFXA4,BVPN - Corporate 2048,VPO0012,0022742393
DI:AG2R_LM.ZI:X.RTONE:NANCYSTLEON-S,RTONE,AG2R_LM,NCY,NANCY-ST-LEON,NANCYSTLEON-S,nancystleon-s,10.113.148.21,,,,,,,,,CE,,CEDRE,one-access,V4.2R5E2_FT18K,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KJFXA4,BVPN - Corporate 2048,VPO0012,0022742393
DI:AG2R_LM.ZI:X.RTONE:NANTESHERRIOT-N,RTONE,AG2R_LM,NTS,NANTES-HERRIOT,NANTESHERRIOT-N,nantesherriot-n,10.113.125.42,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02JRZ798,BVPN - Corporate 4096,VPO0012,0022746308
DI:AG2R_LM.ZI:X.RTONE:NANTESHERRIOT-S,RTONE,AG2R_LM,NTS,NANTES-HERRIOT,NANTESHERRIOT-S,nantesherriot-s,10.113.156.9,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02JRZ798,BVPN - Corporate 4096,VPO0012,0022746308
DI:AG2R_LM.ZI:X.RTONE:NANTESSTRASB-N,RTONE,AG2R_LM,NTS,NANTES-STRASB,NANTESSTRASB-N,nantesstrasb-n,10.113.125.34,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUH28C,BVPN - Corporate 1024,VPO0012,0022737216
DI:AG2R_LM.ZI:X.RTONE:NANTESSTRASB-S,RTONE,AG2R_LM,NTS,NANTES-STRASB,NANTESSTRASB-S,nantesstrasb-s,10.113.156.8,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUH28C,BVPN - Corporate 1024,VPO0012,0022737216
DI:AG2R_LM.ZI:X.RTONE:NEVERSHOCHE-N,RTONE,AG2R_LM,DIJ,NEVERS-HOCHE,NEVERSHOCHE-N,nevershoche-n,10.113.128.5,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUF48A,BVPN - Corporate 1024,VPO0012,0022737219
DI:AG2R_LM.ZI:X.RTONE:NEVERSHOCHE-S,RTONE,AG2R_LM,DIJ,NEVERS-HOCHE,NEVERSHOCHE-S,nevershoche-s,10.113.21.55,,,,,,,,,CE,,CEDRE,one-access,V3.7R11E20_FT10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUF48A,BVPN - Corporate 1024,VPO0012,0022737219
DI:AG2R_LM.ZI:X.RTONE:NICEANGLETERRE-N,RTONE,AG2R_LM,NIC,NICE-ANGLETERRE,NICEANGLETERRE-N,niceangleterre-n,10.113.115.64,,,,,,,,,CE,,CEDRE,one-access,V3.7R5E16_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUEQEF,BVPN - Corporate 1024,VPO0012,0022737221
DI:AG2R_LM.ZI:X.RTONE:NICEANGLETERRE-S,RTONE,AG2R_LM,NIC,NICE-ANGLETERRE,NICEANGLETERRE-S,niceangleterre-s,10.113.114.56,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUEQEF,BVPN - Corporate 1024,VPO0012,0022737221
DI:AG2R_LM.ZI:X.RTONE:NICEBERLIOZ-N,RTONE,AG2R_LM,NIC,NICE-BERLIOZ,NICEBERLIOZ-N,niceberlioz-n,10.113.114.63,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHA2C1,BVPN - Corporate 2048,VPO0012,0022742394
DI:AG2R_LM.ZI:X.RTONE:NICEBERLIOZ-S,RTONE,AG2R_LM,NIC,NICE-BERLIOZ,NICEBERLIOZ-S,niceberlioz-s,10.113.115.72,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KHA2C1,BVPN - Corporate 2048,VPO0012,0022742394
DI:AG2R_LM.ZI:X.RTONE:NICEGIOFFREDO-N,RTONE,AG2R_LM,NIC,NICE-GIOFFREDO,NICEGIOFFREDO-N,nicegioffredo-n,10.113.115.63,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUEAFF,BVPN - Corporate 1024,VPO0012,0022737222
DI:AG2R_LM.ZI:X.RTONE:NICEGIOFFREDO-S,RTONE,AG2R_LM,NIC,NICE-GIOFFREDO,NICEGIOFFREDO-S,nicegioffredo-s,10.113.114.55,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUEAFF,BVPN - Corporate 1024,VPO0012,0022737222
DI:AG2R_LM.ZI:X.RTONE:NIMESCOURBET-N,RTONE,AG2R_LM,MPL,NIMES-COURBET,NIMESCOURBET-N,nimescourbet-n,10.115.19.5,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUCAFF,BVPN - Corporate 1024,VPO0012,0022737223
DI:AG2R_LM.ZI:X.RTONE:NIMESCOURBET-S,RTONE,AG2R_LM,MPL,NIMES-COURBET,NIMESCOURBET-S,nimescourbet-s,10.116.92.113,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUCAFF,BVPN - Corporate 1024,VPO0012,0022737223
DI:AG2R_LM.ZI:X.RTONE:ORLEANSRECOUV-N,RTONE,AG2R_LM,ORL,ORLEANS-RECOUV,ORLEANSRECOUV-N,orleansrecouv-n,10.114.135.110,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KH7GB4,BVPN - Corporate 2048,VPO0012,0022742395
DI:AG2R_LM.ZI:X.RTONE:ORLEANSRECOUV-S,RTONE,AG2R_LM,ORL,ORLEANS-RECOUV,ORLEANSRECOUV-S,orleansrecouv-s,10.113.129.96,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KH7GB4,BVPN - Corporate 2048,VPO0012,0022742395
DI:AG2R_LM.ZI:X.RTONE:PARISALESIA-N,RTONE,AG2R_LM,IDF,PARIS-ALESIA,PARISALESIA-N,parisalesia-n,10.112.223.44,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUDUEB,BVPN - Corporate 1024,VPO0012,0022737226
DI:AG2R_LM.ZI:X.RTONE:PARISALESIA-S,RTONE,AG2R_LM,IDF,PARIS-ALESIA,PARISALESIA-S,parisalesia-s,10.112.227.65,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUDUEB,BVPN - Corporate 1024,VPO0012,0022737226
DI:AG2R_LM.ZI:X.RTONE:PARISENTREPRE-N,RTONE,AG2R_LM,IDF,PARIS-ENTREPRE,PARISENTREPRE-N,parisentrepre-n,10.112.223.45,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02FUBREC,BVPN - Corporate 1024,VPO0012,0022737227
