##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:48,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,48,SUBVPN MCLIENTSOG,capgemini_bb_mclientsog_118_tpc,,VL,STAT_CDV,20000,20000,20000,20000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:49,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,49,SUBVPN EON,capgemini_bb_eon_139_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:50,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,50,SUBVPN MCLIENT2,capgemini_bb_mclient2_7_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:51,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,51,SUBVPN TXU,capgemini_bb_txu_6_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:52,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,52,SUBVPN TOTALFR,capgemini_bb_totalfr_72_tpc,,VL,STAT_CDV,256,256,256,256,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:53,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,53,SUBVPN MCLIENT1,capgemini_bb_mclient1_8_tpc,,VL,STAT_CDV,6000,6000,6000,6000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:54,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,54,SUBVPN SOG-SGPNG,capgemini_bb_sog-sgpng_126_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:55,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,55,SUBVPN LUCENT,capgemini_bb_lucent_9_tpc,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:57,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,57,SUBVPN IKEA,capgemini_bb_ikea_137_tpc,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:58,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,58,SUBVPN OSMGTNAR,capgemini_bb_osmgtnar_12_tpc,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:59,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,59,SUBVPN BPOPENCE,capgemini_bb_bpopence_114_tpc,,VL,STAT_CDV,24000,24000,24000,24000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:60,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,60,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,VL,STAT_CDV,40000,40000,40000,40000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:62,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,62,SUBVPN CENTRICAODC,capgemini_bb_centricaodc_138_tp,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0.N:63,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-BANG004,63,SUBVPN SWEDBANKIND,capgemini_bb_swedbankind_47_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:10,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,10,LAN CAPGEMINIA2ANET,capgeminia2anet,,VL,STAT_CDV,40000,40000,40000,40000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:138,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,138,LAN CENTRICAODC,capgemini_bb_centricaodc_138_tp,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:139,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,139,LAN EON,capgemini_bb_eon_139_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:15,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,15,LAN TXU,capgemini_bb_txu_6_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:155,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,155,LAN TOTALFR,capgemini_bb_totalfr_72_tpc,,VL,STAT_CDV,256,256,256,256,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:20,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,20,LAN LUCENT,capgemini_bb_lucent_9_tpc,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:25,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,25,LAN MCLIENT1,capgemini_bb_mclient1_8_tpc,,VL,STAT_CDV,6000,6000,6000,6000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:26,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,26,LAN MCLIENTSOG,capgemini_bb_mclientsog_118_tpc,,VL,STAT_CDV,20000,20000,20000,20000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:27,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,27,LAN BPOPENCE,capgemini_bb_bpopence_114_tpc,,VL,STAT_CDV,24000,24000,24000,24000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:28,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,28,LAN MCLIENT2,capgemini_bb_mclient2_7_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:30,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,30,LAN OSMGTNAR,capgemini_bb_osmgtnar_12_tpc,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:331,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,331,LAN IKEA,capgemini_bb_ikea_137_tpc,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:47,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,47,LAN SWEDBANKIND,capgemini_bb_swedbankind_47_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1.N:52,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBLR940-CONTROLNET.L:GE0/0/1,CAPGEM,INDIA,GE-BK-IN-BANG004,52,LAN SOG-SGPNG,capgemini_bb_sog-sgpng_126_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:10,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,10,SUBVPN EON,capgemini_bb_eon_139_tpc,,VL,STAT_CDV,5000,5000,5000,5000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:11,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,11,SUBVPN BSNAR,capgemini_bb_bsnar_109_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:12,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,12,SUBVPN MCLIENTFS,capgemini_bb_mclientfs_64_tpc,,VL,STAT_CDV,512,512,512,512,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:14,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,14,SUBVPN TOTALFR,capgemini_bb_totalfr_72_tpc,,VL,STAT_CDV,512,512,512,512,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:17,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,17,SUBVPN SPAREBANK,capgemini_bb_sparebank_107_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:18,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,18,SUBVPN SWEDBANKIND,capgemini_bb_swedbankind_47_tpc,,VL,STAT_CDV,512,512,512,512,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:19,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,19,SUBVPN ENTERCARD,capgemini_bb_entercard_128_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:3,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,3,SUBVPN CAPGEMINIA2ANET,capgeminia2anet,,VL,STAT_CDV,120000,120000,120000,120000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:36,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,36,SUBVPN MCLIENTSOG,capgemini_bb_mclientsog_118_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:4,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,4,SUBVPN DDCUKI,capgemini_bb_ddcuki_99_tpc,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:40,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,40,SUBVPN CENTRICAODC,capgemini_bb_centricaodc_138_tp,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:41,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,41,SUBVPN BBS,capgemini_bb_bbs_46_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:5,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,5,SUBVPN MCLIENT1,capgemini_bb_mclient1_8_tpc,,VL,STAT_CDV,9000,9000,9000,9000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:6,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,6,SUBVPN TOTALHELIOS,capgemini_bb_total_helios_97_tp,,VL,STAT_CDV,8000,8000,8000,8000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:7,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,7,SUBVPN OSMGTNAR,capgemini_bb_osmgtnar_12_tpc,,VL,STAT_CDV,20000,20000,20000,20000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:8,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,8,SUBVPN OSMGTFR,capgemini_bb_osmgtfr_65_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0.N:9,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/0,CAPGEM,INDIA,GE-BK-IN-MUMB004,9,SUBVPN LUCENT,capgemini_bb_lucent_9_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:107,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,107,LAN SPAREBANK,capgemini_bb_sparebank_107_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:128,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,128,LAN ENTERCARD,capgemini_bb_entercard_128_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:13,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,13,LAN LUCENT,capgemini_bb_lucent_9_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:138,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,138,LAN CENTRICAODC,capgemini_bb_centricaodc_138_tp,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:139,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,139,LAN EON,capgemini_bb_eon_139_tpc,,VL,STAT_CDV,5000,5000,5000,5000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:14,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,14,LAN BSNAR,capgemini_bb_bsnar_109_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:15,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,15,LAN DDCUKI,capgemini_bb_ddcuki_99_tpc,,VL,STAT_CDV,4000,4000,4000,4000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:19,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,19,LAN MCLIENTSOG,capgemini_bb_mclientsog_118_tpc,,VL,STAT_CDV,1000,1000,1000,1000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:29,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,29,LAN OSMGTFR,capgemini_bb_osmgtfr_65_tpc,,VL,STAT_CDV,2000,2000,2000,2000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:4,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,4,LAN CAPGEMINIA2ANET,capgeminia2anet,,VL,STAT_CDV,1000000,1000000,1000000,1000000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:41,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,41,LAN TOTALFR,capgemini_bb_totalfr_72_tpc,,VL,STAT_CDV,512,512,512,512,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:43,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,43,LAN TOTALHELIOS,capgemini_bb_total_helios_97_tp,,VL,STAT_CDV,8000,8000,8000,8000,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:46,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,46,LAN MCLIENTFS,capgemini_bb_mclientfs_64_tpc,,VL,STAT_CDV,512,512,512,512,,,,,,,,
DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2.N:47,VLAN,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET,DI:CAPGEM.ZI:X.RTCIS:PBOM1166-CONTROLNET.L:GE0/0/2,CAPGEM,INDIA,GE-BK-IN-MUMB004,47,LAN SWEDBANKIND,capgemini_bb_swedbankind_47_tpc,,VL,STAT_CDV,512,512,512,512,,,,,,,,
